Log file open, 03/22/15 12:51:25
LogInit:Display: Running engine for game: try_2
LogInit: Version: 4.7.3-2479750+++depot+UE4-Releases+4.7
LogInit: API Version: 2455222
LogInit: Compiled (64-bit): Mar 15 2015 23:20:45
LogInit: Compiled with Visual C++: 18.00.21005.01
LogInit: Build Configuration: Development
LogInit: Branch Name: ++depot+UE4-Releases+4.7
LogInit: Command line: 
LogInit: Base directory: C:/Program Files/Epic Games/4.7/Engine/Binaries/Win64/
LogInit: Rocket: 1
[2015.03.22-12.51.25:234][  0]LogTaskGraph: Started task graph with 3 named threads and 6 total threads.
[2015.03.22-13.00.57:323][353]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:324][353]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:340][354]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:340][354]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:357][355]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:357][355]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:373][356]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:374][356]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:390][357]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:390][357]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:407][358]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:407][358]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:423][359]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:424][359]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:440][360]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:440][360]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:457][361]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:457][361]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:473][362]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:474][362]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:490][363]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:490][363]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:507][364]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:507][364]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:523][365]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:524][365]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:540][366]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:541][366]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:557][367]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:557][367]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:573][368]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:574][368]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:590][369]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:590][369]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:607][370]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:607][370]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:623][371]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:624][371]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:640][372]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:640][372]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:657][373]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:657][373]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:673][374]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:674][374]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:690][375]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:690][375]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:707][376]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:707][376]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:723][377]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:724][377]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:740][378]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:740][378]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:757][379]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:757][379]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:773][380]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:774][380]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:790][381]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:790][381]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:807][382]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:807][382]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:823][383]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:824][383]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:840][384]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:841][384]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:857][385]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:857][385]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:873][386]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:874][386]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:890][387]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:890][387]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:907][388]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:907][388]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:923][389]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:924][389]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:940][390]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:940][390]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:957][391]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:957][391]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:973][392]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:974][392]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.57:990][393]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.57:990][393]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:007][394]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:007][394]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:024][395]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:024][395]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:040][396]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:040][396]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:057][397]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:057][397]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:073][398]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:074][398]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:090][399]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:090][399]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:107][400]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:107][400]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:123][401]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:124][401]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:140][402]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:140][402]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:157][403]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:157][403]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:173][404]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:174][404]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:190][405]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:190][405]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:207][406]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:207][406]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:223][407]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:224][407]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:240][408]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:240][408]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:257][409]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:257][409]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:273][410]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:274][410]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.00.58:290][411]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.00.58:290][411]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
